data transacao;data pagamento prevista;data pagamento;numero unico;nsu;cnpj;adquirente;bandeira;natureza;valor bruto;valor liquido;mdr;mdr adquirente;resultado;total parcelas;numero parcela;antecipada
2020-02-09;2020-04-09;2020-02-09;da047b12-1400-11eb-86db-3cf0113c8263;"=""275537217754828""";338;Global;Elo;parcelado;603,7;589,27;14,43;10,63;3,8;2;2;1
2020-03-05;2020-03-06;2020-03-06;da047b14-1400-11eb-abf3-3cf0113c8263;"=""554017071641172""";3512;Global;Visa;debito;646,82;640,35;6,47;3,23;3,24;0;1;0
2020-02-16;2020-02-17;2020-02-17;da048e7c-1400-11eb-a8ef-3cf0113c8263;"=""719066246548739""";1604;Rede;Hiper;debito;470,19;465,49;4,7;2,35;2,35;0;1;0
2020-04-10;2020-05-10;2020-05-10;da048e7e-1400-11eb-821e-3cf0113c8263;"=""247126572486841""";4938;Rede;Mastercard;credito;692,3;678,52;13,78;6,23;7,55;0;1;0
2020-09-29;2020-09-30;2020-09-30;da048e80-1400-11eb-88c1-3cf0113c8263;"=""59801686368768""";5772;Global;Hiper;debito;232,14;229,82;2,32;1,16;1,16;0;1;0
2020-09-23;2020-09-24;2020-09-24;da04a201-1400-11eb-90d3-3cf0113c8263;"=""768096828512679""";9388;Global;Mastercard;debito;349,68;346,18;3,5;1,75;1,75;0;1;0
2020-10-11;2020-10-12;2020-10-12;da04a203-1400-11eb-84c7-3cf0113c8263;"=""144628145349691""";681;Rede;Visa;debito;348,61;345,12;3,49;1,74;1,75;0;1;0
2020-06-15;2020-06-16;2020-06-16;da04a205-1400-11eb-a4f5-3cf0113c8263;"=""498394539675360""";7312;Rede;Elo;debito;579,94;574,14;5,8;2,9;2,9;0;1;0
2020-09-20;2020-10-20;2020-10-20;da04a207-1400-11eb-b46e-3cf0113c8263;"=""259732192763943""";833;Rede;Elo;credito;867,0;849,75;17,25;7,8;9,45;0;1;0
2020-09-01;2020-10-01;2020-10-01;da04b589-1400-11eb-95e7-3cf0113c8263;"=""902369808715693""";1989;Global;Mastercard;credito;165,48;162,19;3,29;1,49;1,8;0;1;0
2020-09-06;2020-10-06;2020-10-06;da04b58b-1400-11eb-8d51-3cf0113c8263;"=""305368954960910""";977;Rede;Visa;credito;537,13;526,44;10,69;4,83;5,86;0;1;0
2020-09-19;2020-10-19;2020-10-19;da04b58f-1400-11eb-8f42-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;1;0
2020-09-19;2020-11-18;;da04b591-1400-11eb-9827-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;2;0
2020-09-19;2020-12-18;;da04b593-1400-11eb-bdba-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;3;0
2020-09-19;2021-01-17;;da04b595-1400-11eb-adfa-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;4;0
2020-09-19;2021-02-16;;da04b597-1400-11eb-af70-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;5;0
2020-09-19;2021-03-18;;da04b599-1400-11eb-b319-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;6;0
2020-09-19;2021-04-17;;da04c914-1400-11eb-aa7f-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;7;0
2020-09-19;2021-05-17;;da04c916-1400-11eb-bcae-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;8;0
2020-09-19;2021-06-16;;da04c918-1400-11eb-bf36-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;9;0
2020-09-19;2021-07-16;;da04c91a-1400-11eb-918b-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;10;0
2020-09-19;2021-08-15;;da04c91c-1400-11eb-942f-3cf0113c8263;"=""11390223724585""";4168;Global;Visa;parcelado;316,84;308,32;8,52;6,31;2,21;11;11;0
2020-05-04;2020-05-05;2020-05-05;da04c91e-1400-11eb-b0e2-3cf0113c8263;"=""432183745018138""";8115;Rede;Visa;debito;244,16;241,72;2,44;1,22;1,22;0;1;0
2020-08-13;2020-09-12;2020-09-12;da04c920-1400-11eb-b52c-3cf0113c8263;"=""782232486980841""";314;Global;Mastercard;credito;438,04;429,32;8,72;3,94;4,78;0;1;0
2020-08-07;2020-08-08;2020-08-08;da04c922-1400-11eb-a1bf-3cf0113c8263;"=""26335358176588""";7371;Global;Elo;debito;212,35;210,23;2,12;1,06;1,06;0;1;0
2019-11-04;2019-12-04;2019-12-04;da04dc9a-1400-11eb-9975-3cf0113c8263;"=""654445700544428""";287;Rede;Elo;credito;450,25;441,29;8,96;4,05;4,91;0;1;0
2020-09-06;2020-10-06;2020-10-06;da04dc9c-1400-11eb-a69b-3cf0113c8263;"=""33211642830934""";5181;Global;Elo;credito;375,88;368,4;7,48;3,38;4,1;0;1;0
2020-09-23;2020-10-23;;da04dc9e-1400-11eb-a15c-3cf0113c8263;"=""828769420714800""";807;Rede;Hiper;credito;612,92;600,72;12,2;5,52;6,68;0;1;0
2020-03-03;2020-04-02;2020-04-02;da04dca0-1400-11eb-b291-3cf0113c8263;"=""271592548658457""";7399;Global;Mastercard;credito;789,64;773,93;15,71;7,11;8,6;0;1;0
2020-01-25;2020-01-26;2020-01-26;da04f021-1400-11eb-847d-3cf0113c8263;"=""775622514310539""";4251;Global;Visa;debito;136,13;134,77;1,36;0,68;0,68;0;1;0
2020-08-28;2020-08-29;2020-08-29;da04f023-1400-11eb-811d-3cf0113c8263;"=""34131732715021""";2428;Global;Visa;debito;85,14;84,29;0,85;0,43;0,42;0;1;0
2020-09-23;2020-10-23;;da04f025-1400-11eb-9aa6-3cf0113c8263;"=""182266033526875""";8142;Global;Hiper;credito;434,69;426,04;8,65;3,91;4,74;0;1;0
2020-10-14;2020-10-15;2020-10-15;da04f027-1400-11eb-b28c-3cf0113c8263;"=""808961775478632""";2151;Global;Visa;debito;887,91;879,03;8,88;4,44;4,44;0;1;0
2020-10-18;2020-11-17;2020-10-18;da0503ab-1400-11eb-8527-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;1;1
2020-10-18;2020-12-17;2020-10-18;da0503ad-1400-11eb-abb7-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;2;1
2020-10-18;2021-01-16;2020-10-18;da0503af-1400-11eb-8a90-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;3;1
2020-10-18;2021-02-15;2020-10-18;da0503b1-1400-11eb-b649-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;4;1
2020-10-18;2021-03-17;2020-10-18;da0503b3-1400-11eb-957d-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;5;1
2020-10-18;2021-04-16;2020-10-18;da0503b5-1400-11eb-adf2-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;6;1
2020-10-18;2021-05-16;2020-10-18;da0503b7-1400-11eb-b05f-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;7;1
2020-10-18;2021-06-15;2020-10-18;da0503b9-1400-11eb-984b-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;8;1
2020-10-18;2021-07-15;2020-10-18;da0503bb-1400-11eb-9912-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;9;1
2020-10-18;2021-08-14;2020-10-18;da0503bd-1400-11eb-a421-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;10;1
2020-10-18;2021-09-13;2020-10-18;da0503bf-1400-11eb-93c1-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;11;1
2020-10-18;2021-10-13;2020-10-18;da0503c1-1400-11eb-b094-3cf0113c8263;"=""75365519580260""";7602;Rede;Hiper;parcelado;206,4;200,85;5,55;4,11;1,44;12;12;1
2020-10-15;2020-11-14;2020-10-15;da051735-1400-11eb-893d-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;1;1
2020-10-15;2020-12-14;2020-10-15;da051737-1400-11eb-bb5c-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;2;1
2020-10-15;2021-01-13;2020-10-15;da051739-1400-11eb-a768-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;3;1
2020-10-15;2021-02-12;2020-10-15;da05173b-1400-11eb-9a06-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;4;1
2020-10-15;2021-03-14;2020-10-15;da05173d-1400-11eb-b8b1-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;5;1
2020-10-15;2021-04-13;2020-10-15;da05173f-1400-11eb-9134-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;6;1
2020-10-15;2021-05-13;2020-10-15;da051741-1400-11eb-bc1b-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;7;1
2020-10-15;2021-06-12;2020-10-15;da051743-1400-11eb-bf6b-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;8;1
2020-10-15;2021-07-12;2020-10-15;da051745-1400-11eb-983c-3cf0113c8263;"=""105877398780959""";6593;Global;Visa;parcelado;230,85;224,64;6,21;4,59;1,62;9;9;1
2020-09-06;2020-10-06;2020-10-06;da052aba-1400-11eb-b68b-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;1;0
2020-09-06;2020-11-05;;da052abc-1400-11eb-891f-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;2;0
2020-09-06;2020-12-05;;da052abe-1400-11eb-b53d-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;3;0
2020-09-06;2021-01-04;;da052ac0-1400-11eb-9cdc-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;4;0
2020-09-06;2021-02-03;;da052ac2-1400-11eb-9443-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;5;0
2020-09-06;2021-03-05;;da052ac4-1400-11eb-a0ac-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;6;0
2020-09-06;2021-04-04;;da052ac6-1400-11eb-bd76-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;7;0
2020-09-06;2021-05-04;;da052ac8-1400-11eb-b3dc-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;8;0
2020-09-06;2021-06-03;;da052aca-1400-11eb-aff2-3cf0113c8263;"=""390277831740930""";4756;Rede;Hiper;parcelado;276,85;269,4;7,45;5,51;1,94;9;9;0
2020-10-09;2020-10-10;2020-10-10;da052acc-1400-11eb-bbb0-3cf0113c8263;"=""71632057612238""";896;Global;Mastercard;debito;945,08;935,63;9,45;4,73;4,72;0;1;0
2020-07-11;2020-08-10;2020-08-10;da052ace-1400-11eb-b21b-3cf0113c8263;"=""834164201144732""";9902;Global;Elo;credito;745,51;730,67;14,84;6,71;8,13;0;1;0
2020-09-19;2020-09-20;2020-09-20;da053e44-1400-11eb-8370-3cf0113c8263;"=""469274311723369""";6875;Rede;Mastercard;debito;825,03;816,78;8,25;4,13;4,12;0;1;0
2020-06-05;2020-06-06;2020-06-06;da053e46-1400-11eb-a64f-3cf0113c8263;"=""401772088379134""";196;Global;Visa;debito;19,05;18,86;0,19;0,1;0,09;0;1;0
2020-09-22;2020-10-22;;da053e4a-1400-11eb-9250-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;1;0
2020-09-22;2020-11-21;;da053e4c-1400-11eb-8484-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;2;0
2020-09-22;2020-12-21;;da053e4e-1400-11eb-975f-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;3;0
2020-09-22;2021-01-20;;da053e50-1400-11eb-b2b8-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;4;0
2020-09-22;2021-02-19;;da053e52-1400-11eb-acb5-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;5;0
2020-09-22;2021-03-21;;da0551cd-1400-11eb-bc7a-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;6;0
2020-09-22;2021-04-20;;da0551cf-1400-11eb-b48a-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;7;0
2020-09-22;2021-05-20;;da0551d1-1400-11eb-8430-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;8;0
2020-09-22;2021-06-19;;da0551d3-1400-11eb-a277-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;9;0
2020-09-22;2021-07-19;;da0551d5-1400-11eb-a7df-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;10;0
2020-09-22;2021-08-18;;da0551d7-1400-11eb-8be8-3cf0113c8263;"=""205353037981358""";5379;Global;Elo;parcelado;513,89;500,07;13,82;10,23;3,59;11;11;0
2020-07-12;2020-08-11;2020-08-11;da0551db-1400-11eb-909f-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;1;0
2020-07-12;2020-09-10;2020-09-10;da0551dd-1400-11eb-ba29-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;2;0
2020-07-12;2020-10-10;2020-10-10;da0551df-1400-11eb-af7d-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;3;0
2020-07-12;2020-11-09;;da0551e1-1400-11eb-b1d3-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;4;0
2020-07-12;2020-12-09;;da0551e3-1400-11eb-87ec-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;5;0
2020-07-12;2021-01-08;;da0551e5-1400-11eb-a081-3cf0113c8263;"=""35578539848949""";9445;Global;Hiper;parcelado;238,89;233,18;5,71;4,2;1,51;6;6;0
2020-10-16;2020-11-15;;da056557-1400-11eb-8b2e-3cf0113c8263;"=""505236459715683""";1261;Global;Visa;credito;701,86;687,89;13,97;6,32;7,65;0;1;0
2020-10-02;2020-11-01;2020-10-02;da05655b-1400-11eb-b72a-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;1;1
2020-10-02;2020-12-01;2020-10-02;da05655d-1400-11eb-b60a-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;2;1
2020-10-02;2020-12-31;2020-10-02;da05655f-1400-11eb-ad94-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;3;1
2020-10-02;2021-01-30;2020-10-02;da056561-1400-11eb-9b2f-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;4;1
2020-10-02;2021-03-01;2020-10-02;da056563-1400-11eb-8c20-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;5;1
2020-10-02;2021-03-31;2020-10-02;da056565-1400-11eb-bccd-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;6;1
2020-10-02;2021-04-30;2020-10-02;da056567-1400-11eb-a81a-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;7;1
2020-10-02;2021-05-30;2020-10-02;da056569-1400-11eb-92fa-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;8;1
2020-10-02;2021-06-29;2020-10-02;da05656b-1400-11eb-993e-3cf0113c8263;"=""856855879793029""";6719;Rede;Elo;parcelado;869,43;846,04;23,39;17,3;6,09;9;9;1
2020-05-31;2020-06-30;2020-06-30;da0578dd-1400-11eb-bd48-3cf0113c8263;"=""416157802899803""";1725;Rede;Mastercard;credito;695,89;682,04;13,85;6,26;7,59;0;1;0
2020-09-22;2020-09-23;2020-09-23;da0578df-1400-11eb-bb67-3cf0113c8263;"=""861604303866857""";1556;Rede;Hiper;debito;737,63;730,25;7,38;3,69;3,69;0;1;0
2020-06-10;2020-07-10;2020-06-10;da0578e3-1400-11eb-93ee-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;1;1
2020-06-10;2020-08-09;2020-06-10;da0578e5-1400-11eb-ba06-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;2;1
2020-06-10;2020-09-08;2020-06-10;da0578e7-1400-11eb-a6ed-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;3;1
2020-06-10;2020-10-08;2020-06-10;da0578e9-1400-11eb-8016-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;4;1
2020-06-10;2020-11-07;2020-06-10;da0578eb-1400-11eb-ab48-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;5;1
2020-06-10;2020-12-07;2020-06-10;da0578ed-1400-11eb-b3b4-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;6;1
2020-06-10;2021-01-06;2020-06-10;da0578ef-1400-11eb-bac9-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;7;1
2020-06-10;2021-02-05;2020-06-10;da0578f1-1400-11eb-903e-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;8;1
2020-06-10;2021-03-07;2020-06-10;da0578f3-1400-11eb-9657-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;9;1
2020-06-10;2021-04-06;2020-06-10;da058c62-1400-11eb-a152-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;10;1
2020-06-10;2021-05-06;2020-06-10;da058c64-1400-11eb-a26c-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;11;1
2020-06-10;2021-06-05;2020-06-10;da058c66-1400-11eb-9410-3cf0113c8263;"=""730786301049626""";7766;Rede;Visa;parcelado;651,06;633,55;17,51;12,96;4,55;12;12;1
2020-07-11;2020-07-12;2020-07-12;da058c68-1400-11eb-aa09-3cf0113c8263;"=""30716898685536""";4645;Rede;Hiper;debito;989,53;979,63;9,9;4,95;4,95;0;1;0
2020-07-08;2020-07-09;2020-07-09;da058c6a-1400-11eb-b01c-3cf0113c8263;"=""178895536221724""";3785;Rede;Elo;debito;849,84;841,34;8,5;4,25;4,25;0;1;0
2020-10-05;2020-11-04;;da058c6c-1400-11eb-908d-3cf0113c8263;"=""793191802696946""";4872;Rede;Hiper;credito;267,3;261,98;5,32;2,41;2,91;0;1;0
2020-05-28;2020-06-27;2020-06-27;da059fee-1400-11eb-9d81-3cf0113c8263;"=""989744306924619""";5010;Rede;Visa;credito;226,46;221,95;4,51;2,04;2,47;0;1;0
2020-04-28;2020-05-28;2020-04-28;da059ff2-1400-11eb-b16c-3cf0113c8263;"=""416292642684943""";8421;Rede;Elo;parcelado;262,37;256,1;6,27;4,62;1,65;5;1;1
2020-04-28;2020-06-27;2020-04-28;da059ff4-1400-11eb-8c2d-3cf0113c8263;"=""416292642684943""";8421;Rede;Elo;parcelado;262,37;256,1;6,27;4,62;1,65;5;2;1
2020-04-28;2020-07-27;2020-04-28;da059ff6-1400-11eb-afcf-3cf0113c8263;"=""416292642684943""";8421;Rede;Elo;parcelado;262,37;256,1;6,27;4,62;1,65;5;3;1
2020-04-28;2020-08-26;2020-04-28;da059ff8-1400-11eb-a94a-3cf0113c8263;"=""416292642684943""";8421;Rede;Elo;parcelado;262,37;256,1;6,27;4,62;1,65;5;4;1
2020-04-28;2020-09-25;2020-04-28;da059ffa-1400-11eb-87a2-3cf0113c8263;"=""416292642684943""";8421;Rede;Elo;parcelado;262,37;256,1;6,27;4,62;1,65;5;5;1
2020-06-27;2020-07-27;2020-06-27;da05b376-1400-11eb-a5bd-3cf0113c8263;"=""777671836130855""";9181;Rede;Visa;parcelado;602,79;588,38;14,41;10,61;3,8;2;1;1
2020-06-27;2020-08-26;2020-06-27;da05b378-1400-11eb-ac94-3cf0113c8263;"=""777671836130855""";9181;Rede;Visa;parcelado;602,79;588,38;14,41;10,61;3,8;2;2;1
2020-09-13;2020-10-13;2020-09-13;da05b37c-1400-11eb-9702-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;1;1
2020-09-13;2020-11-12;2020-09-13;da05b37e-1400-11eb-9603-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;2;1
2020-09-13;2020-12-12;2020-09-13;da05b380-1400-11eb-9e2e-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;3;1
2020-09-13;2021-01-11;2020-09-13;da05b382-1400-11eb-adf6-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;4;1
2020-09-13;2021-02-10;2020-09-13;da05b384-1400-11eb-a54b-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;5;1
2020-09-13;2021-03-12;2020-09-13;da05b386-1400-11eb-9054-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;6;1
2020-09-13;2021-04-11;2020-09-13;da05b388-1400-11eb-8bd3-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;7;1
2020-09-13;2021-05-11;2020-09-13;da05b38a-1400-11eb-a607-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;8;1
2020-09-13;2021-06-10;2020-09-13;da05b38c-1400-11eb-bcbb-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;9;1
2020-09-13;2021-07-10;2020-09-13;da05b38e-1400-11eb-b981-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;10;1
2020-09-13;2021-08-09;2020-09-13;da05b390-1400-11eb-9d3b-3cf0113c8263;"=""64750591987012""";8140;Global;Visa;parcelado;694,91;676,22;18,69;13,83;4,86;11;11;1
2020-07-27;2020-07-28;2020-07-28;da05c6fa-1400-11eb-aa63-3cf0113c8263;"=""299182111721310""";4582;Global;Elo;debito;302,24;299,22;3,02;1,51;1,51;0;1;0
2020-06-11;2020-06-12;2020-06-12;da05c6fc-1400-11eb-a644-3cf0113c8263;"=""224106811430172""";7052;Global;Visa;debito;356,83;353,26;3,57;1,78;1,79;0;1;0
2020-08-28;2020-08-29;2020-08-29;da05c6fe-1400-11eb-b45e-3cf0113c8263;"=""503865984154597""";3456;Rede;Mastercard;debito;673,61;666,87;6,74;3,37;3,37;0;1;0
2020-10-19;2020-11-18;;da05c700-1400-11eb-963f-3cf0113c8263;"=""2382746403002""";9780;Global;Mastercard;credito;837,04;820,38;16,66;7,53;9,13;0;1;0
2020-08-30;2020-09-29;2020-09-29;da05da82-1400-11eb-824e-3cf0113c8263;"=""523321444950697""";6666;Global;Visa;credito;168,77;165,41;3,36;1,52;1,84;0;1;0
2020-08-03;2020-08-04;2020-08-04;da05da84-1400-11eb-9833-3cf0113c8263;"=""975892039575619""";1597;Global;Mastercard;debito;139,38;137,99;1,39;0,7;0,69;0;1;0
2020-08-31;2020-09-01;2020-09-01;da05da86-1400-11eb-bfcd-3cf0113c8263;"=""900345478176050""";5494;Rede;Elo;debito;14,14;14,0;0,14;0,07;0,07;0;1;0
2020-09-30;2020-10-30;2020-09-30;da05ee0b-1400-11eb-af68-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;1;1
2020-09-30;2020-11-29;2020-09-30;da05ee0d-1400-11eb-81fc-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;2;1
2020-09-30;2020-12-29;2020-09-30;da05ee0f-1400-11eb-bbfe-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;3;1
2020-09-30;2021-01-28;2020-09-30;da05ee11-1400-11eb-9fb7-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;4;1
2020-09-30;2021-02-27;2020-09-30;da05ee13-1400-11eb-a3f9-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;5;1
2020-09-30;2021-03-29;2020-09-30;da05ee15-1400-11eb-965f-3cf0113c8263;"=""176573237522216""";5720;Global;Visa;parcelado;883,96;862,83;21,13;15,56;5,57;6;6;1
2020-07-01;2020-07-02;2020-07-02;da05ee17-1400-11eb-bfd1-3cf0113c8263;"=""265477235165054""";6109;Rede;Elo;debito;507,26;502,19;5,07;2,54;2,53;0;1;0
